タイトル,あらすじ,ジャンル
少女終末旅行,繁栄と栄華を極めた人間たちの文明が崩壊してから長い年月が過ぎた。生き物のほとんどが死に絶え、全てが終わってしまった世界。残されたのは廃墟となった巨大都市と朽ち果てた機械だけ。いつ世界は終わってしまったのか、なぜ世界は終わってしまったのか、そんなことを疑問にさえ思わなくなった終わりの世界で、ふたりぼっちになってしまった少女、チトとユーリ。ふたりは今日も延々と続く廃墟の中を、愛車ケッテンクラートに乗って、あてもなく彷徨う。全てが終わりを迎えた世界を舞台に、ふたりの少女が旅をする終末ファンタジーが今、幕を開ける。（C）つくみず・新潮社／「少女終末旅行」製作委員会,アニメ
TVアニメ「ペルソナ５」 『Dark Sun.／Stars and Ours』,高校2年生の春、雨宮 蓮は東京の「秀尽学園」に転入する。ある出来事をきっかけに“ペルソナ”使いとして覚醒した蓮は、新たに出会った仲間達とともに「心の怪盗団」を結成。悪しき欲望に塗れた大人達の“歪んだ欲望”を盗んで改心させていく。一方、街では不可解な精神暴走事件が次々と起こっていた……。大都会“東京”を舞台に高校生として日常生活を送りながらも、放課後は「心の怪盗団」として暗躍する―。壮大なピカレスクロマンの幕が切って落とされる！衝撃のシーンで最終回のラストを飾ったTVアニメ「ペルソナ５」。特番アニメーションでは、第26話のその後を描く。漆黒の太陽が昇りゆく世界で絆を――輝きを取り戻せるのか…？そして心の怪盗団は最後の戦いに赴く…！(C)ATLUS (C)SEGA/PERSONA5 the Animation Project,アニメ
がっこうぐらし！,シャベルを愛する（？）くるみ、皆をまとめるりーさん、しっかり者の後輩みーくん、おっとりした顧問のめぐねえらに囲まれた丈槍ゆきの瞳に映る幸せな“日常”はしかし…!?　(C)Nitroplus／海法紀光・千葉サドル・芳文社／がっこうぐらし！製作委員会,アニメ
殺戮の天使,"ビルの地下の最下層で目を覚ました少女、レイチェル。 彼女は記憶を失い、自分がどうしてここにいるかさえ分からずにいた。 地上を目指し、ビルの中をさまよう彼女の前に現れたのは、顔を包帯で覆い、死神のような鎌を持った殺人鬼ザック。 「お願いがあるの…お願い、私を殺して」 「一緒にここから出る手助けをしてくれよ。そしたらお前を、殺してやるよ」 二人の奇妙な絆は、その"" 誓い""をキッカケに深まっていく。 果たして、ここはどこなのか。二人は何の目的で閉じこめられたのか。彼らを待ち受ける運命とは。 密閉されたビルから脱出する二人の決死行がはじまった……！",アニメ
クズの本懐,"※本編には一部の視聴者様には不快に感じるおそれのある刺激的な描写を含む可能性があります。 報われない恋　切ない恋　片想い それってそんなに美しい物ですか 高校二年生の安楽岡花火は、叶わぬ恋に身を焦がしていた。 大事な人を傷つけ、傷つきながらも求めてしまう人のぬくもり。 これは、あまりにも純粋で歪んだ恋愛ストーリー。（C）MY/SQEX,S",アニメ
黒魔女さんが通る!!,オカルト好きの小学5年生、黒鳥千代子（通称チョコ）はクラスメイトに頼まれた恋占いで恋のキューピットを呼び出そうとしたら、その日はちょうど鼻づまりで・・・。魔界から黒魔女ギュービッドを呼び出してしまった！その日から、「魔界一熱い指導」を自負するインストラクター黒魔女・ギュービッドによる黒魔女修行が始まった。朝５時おき！部屋の掃除！学校の宿題よりもぶあつい黒魔女ドリル！！！！サボろうものならギュービッドさまに「この低級黒魔女が！」と、お仕置きされる始末。黒魔女修行はつらいよ……トホホホ。ひょんなことから黒魔女修行をするはめになったチョコ。時にはギュービッドと喧嘩しながらも、学校と魔界を舞台に１人前の黒魔女を目指して、チョコの黒魔女修行は続く！,アニメ
北斗の拳２,"ラオウとの死闘から5年、ケンシロウの手によって取り戻されたはずの平和は乱れ、天帝を操る総督ジャコウによって、再び世は混沌に投げ出された。そんな天帝軍に北斗の反旗を翻すのは、成長したリンとバット。二人の前に、ケンシロウが姿を現す！賞金稼ぎのアインや元斗皇拳の継承者ファルコとの対決の中で、天帝ルイとリンの出生の秘密が明かされる。修羅の国での、北斗琉拳の使い手シャチ、羅将ハン、ケンシロウの実兄ヒョウとの死闘。そして北斗宗家2000年の深い愛と哀しみを心に刻み付け、悪に身を染めたラオウの実兄・魔人カイオウとの最終決戦！勝利の女神はどちらに微笑むのか!?(C)武論尊・原哲夫/NSP・東映アニメーション 1987,版権許諾証TH-116",アニメ
りゅうおうのおしごと！,玄関を開けるとJSがいた--「やくそくどおり、弟子にしてもらいにきました！」16歳にして将棋界の最強タイトル保持者『竜王』となった九頭竜八一の自宅に押しかけてきたのは、小学三年生の雛鶴あい。9歳。「え？　…弟子？　え？」「…おぼえてません？」覚えていなかったが始まってしまったJSとの同居生活。ストレートなあいの情熱に、八一も失いかけていた熱いモノを取り戻していくのだった。(C)白鳥士郎・SBクリエイティブ/りゅうおうのおしごと！製作委員会,アニメ
Angel Beats!,舞台は死後の世界運命に立ち向かう少年少女たちの物語なんらかの理由で最後を遂げた少年・音無は、死後の世界の学校で、ゆりと名乗る少女と出会う。彼女は神に反逆する「死んだ世界戦線」のリーダーで、天使と日夜激戦を繰り広げていた。そして、立ちはだかるは神の使い・天使。それは、可憐なひとりの少女だった。生前の記憶が無く、この死後の世界で何が起きているのかも分からず戸惑う音無。彼は、ゆりたちと共に戦う道を選ぶことにしたのだが…。(C)VisualArt's/Key/Angel Beats! Project,アニメ
怪盗ジョーカー,「輝く夜へようこそ！」 怪盗ジョーカー！ただ盗むだけじゃない！大胆不敵！神出鬼没！華麗に奇跡を起こす《ミラクルメイカー》！相棒のハチとともにお宝をもとめて全世界へ！さあ、ショーが開幕だ！ 見たことがあるものならどんな人や物にでも変身できる便利な怪盗道具《イメージガム》！秘密基地でもある飛行船《スカイジョーカー》や愛車《ロードジョーカー》を使い世界をかけめぐる！ちょっとドジだがジョーカーをしっかりサポートしている料理の腕はプロ顔負けの相棒、忍者のハチ！ジョーカーと同じ師匠のもとで修行した最大のライバル、怪盗スペード！ともに修行した女怪盗ダイヤモンド・クイーン！そんな彼らと世界中を飛びまわり、立ちはだかる警部や探偵たちの罠をくぐり抜け、どんなピンチも奇跡のトリックをおこし、次々と名画やお宝を盗み出す!! (C)たかはしひでやす・小学館／怪盗ジョーカープロジェクト,アニメ
